====================================================================================================
DATAS= 3, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.83701, R2pers = 0.81468, iteration = 0
DATAS= 4, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.84854, R2pers = 0.83024, iteration = 0
DATAS= 5, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.87408, R2pers = 0.85852, iteration = 0
DATAS= 6, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.88816, R2pers = 0.87665, iteration = 0
DATAS= 7, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.89324, R2pers = 0.88428, iteration = 0
DATAS= 8, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.90658, R2pers = 0.84388, iteration = 0
====================================================================================================
DATAS= 0, LAG= 12, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.79160, R2pers = 0.76403, iteration = 0
DATAS= 1, LAG= 12, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.78445, R2pers = 0.76122, iteration = 0
DATAS= 2, LAG= 12, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.80325, R2pers = 0.78180, iteration = 0
DATAS= 3, LAG= 12, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.83827, R2pers = 0.81470, iteration = 0
DATAS= 4, LAG= 12, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.84915, R2pers = 0.83029, iteration = 0
DATAS= 5, LAG= 12, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.87259, R2pers = 0.85856, iteration = 0
DATAS= 6, LAG= 12, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.88808, R2pers = 0.87668, iteration = 0
DATAS= 7, LAG= 12, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.89409, R2pers = 0.88430, iteration = 0
DATAS= 8, LAG= 12, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.90183, R2pers = 0.84389, iteration = 0
====================================================================================================
DATAS= 0, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.78845, R2pers = 0.76403, iteration = 0
DATAS= 1, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.77722, R2pers = 0.76122, iteration = 0
DATAS= 2, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.79458, R2pers = 0.78178, iteration = 0
DATAS= 3, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.82651, R2pers = 0.81468, iteration = 0
DATAS= 4, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.84132, R2pers = 0.83024, iteration = 0
DATAS= 5, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.86548, R2pers = 0.85852, iteration = 0
DATAS= 6, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.88295, R2pers = 0.87665, iteration = 0
DATAS= 7, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.88765, R2pers = 0.88428, iteration = 0
DATAS= 8, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.87539, R2pers = 0.84388, iteration = 0
====================================================================================================
DATAS= 0, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.79261, R2pers = 0.76403, iteration = 0
DATAS= 1, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.78623, R2pers = 0.76122, iteration = 0
DATAS= 2, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.80921, R2pers = 0.78178, iteration = 0
DATAS= 3, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.84113, R2pers = 0.81468, iteration = 0
DATAS= 4, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.85439, R2pers = 0.83024, iteration = 0
DATAS= 5, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.87761, R2pers = 0.85852, iteration = 0
DATAS= 6, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.89299, R2pers = 0.87665, iteration = 0
DATAS= 7, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.89869, R2pers = 0.88428, iteration = 0
DATAS= 8, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.91979, R2pers = 0.84388, iteration = 0
====================================================================================================
DATAS= 0, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.79190, R2pers = 0.76403, iteration = 0
DATAS= 1, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.78464, R2pers = 0.76122, iteration = 0
DATAS= 2, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.80379, R2pers = 0.78178, iteration = 0
DATAS= 3, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.83814, R2pers = 0.81468, iteration = 0
DATAS= 4, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.85102, R2pers = 0.83024, iteration = 0
DATAS= 5, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.87498, R2pers = 0.85852, iteration = 0
DATAS= 6, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.89032, R2pers = 0.87665, iteration = 0
DATAS= 7, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.89658, R2pers = 0.88428, iteration = 0
DATAS= 8, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.50, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.91336, R2pers = 0.84388, iteration = 0
====================================================================================================
DATAS= 0, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.79140, R2pers = 0.76403, iteration = 0
DATAS= 1, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.78856, R2pers = 0.76122, iteration = 0
DATAS= 2, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.80758, R2pers = 0.78178, iteration = 0
DATAS= 3, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.84300, R2pers = 0.81468, iteration = 0
DATAS= 4, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.85435, R2pers = 0.83024, iteration = 0
DATAS= 5, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.87801, R2pers = 0.85852, iteration = 0
DATAS= 6, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.89334, R2pers = 0.87665, iteration = 0
DATAS= 7, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.89957, R2pers = 0.88428, iteration = 0
DATAS= 8, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 64, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.92119, R2pers = 0.84388, iteration = 0
====================================================================================================
DATAS= 0, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 128, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.79031, R2pers = 0.76403, iteration = 0
DATAS= 1, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 128, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.77891, R2pers = 0.76122, iteration = 0
DATAS= 2, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 128, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.79932, R2pers = 0.78178, iteration = 0
DATAS= 3, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 128, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.83437, R2pers = 0.81468, iteration = 0
DATAS= 4, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 128, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.84822, R2pers = 0.83024, iteration = 0
DATAS= 5, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 128, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.87348, R2pers = 0.85852, iteration = 0
DATAS= 6, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 128, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.88858, R2pers = 0.87665, iteration = 0
DATAS= 7, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 128, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.89420, R2pers = 0.88428, iteration = 0
DATAS= 8, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 128, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.90109, R2pers = 0.84388, iteration = 0
====================================================================================================
DATAS= 0, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 1, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.59959, R2pers = 0.76403, iteration = 0
DATAS= 1, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 1, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.54861, R2pers = 0.76122, iteration = 0
DATAS= 2, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 1, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.30328, R2pers = 0.78178, iteration = 0
DATAS= 3, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 1, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.50095, R2pers = 0.81468, iteration = 0
DATAS= 4, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 1, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.47221, R2pers = 0.83024, iteration = 0
DATAS= 5, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 1, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.39712, R2pers = 0.85852, iteration = 0
DATAS= 6, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 1, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.35165, R2pers = 0.87665, iteration = 0
DATAS= 7, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 1, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.31177, R2pers = 0.88428, iteration = 0
DATAS= 8, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 1, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.27356, R2pers = 0.84388, iteration = 0
====================================================================================================
DATAS= 0, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 128, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.79218, R2pers = 0.76403, iteration = 0
DATAS= 1, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 128, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.78897, R2pers = 0.76122, iteration = 0
DATAS= 2, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 128, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.80810, R2pers = 0.78178, iteration = 0
DATAS= 3, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 128, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.84253, R2pers = 0.81468, iteration = 0
DATAS= 4, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 128, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.85565, R2pers = 0.83024, iteration = 0
DATAS= 5, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 128, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.87848, R2pers = 0.85852, iteration = 0
DATAS= 6, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 128, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.89347, R2pers = 0.87665, iteration = 0
DATAS= 7, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 128, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.89983, R2pers = 0.88428, iteration = 0
DATAS= 8, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 128, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.92353, R2pers = 0.84388, iteration = 0
====================================================================================================
DATAS= 0, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 9, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.79271, R2pers = 0.76403, iteration = 0
DATAS= 1, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 9, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.77483, R2pers = 0.76122, iteration = 0
DATAS= 2, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 9, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.79684, R2pers = 0.78178, iteration = 0
DATAS= 3, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 9, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.83183, R2pers = 0.81468, iteration = 0
DATAS= 4, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 9, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.83837, R2pers = 0.83024, iteration = 0
DATAS= 5, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 9, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.86297, R2pers = 0.85852, iteration = 0
DATAS= 6, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 9, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.87715, R2pers = 0.87665, iteration = 0
DATAS= 7, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 9, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.88019, R2pers = 0.88428, iteration = 0
DATAS= 8, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 9, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.85137, R2pers = 0.84388, iteration = 0
====================================================================================================
DATAS= 0, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 9, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.78414, R2pers = 0.76403, iteration = 0
DATAS= 1, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 9, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.75676, R2pers = 0.76122, iteration = 0
DATAS= 2, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 9, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.77043, R2pers = 0.78178, iteration = 0
DATAS= 3, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 9, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.80460, R2pers = 0.81468, iteration = 0
DATAS= 4, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 9, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.81282, R2pers = 0.83024, iteration = 0
DATAS= 5, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 9, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.83378, R2pers = 0.85852, iteration = 0
DATAS= 6, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 9, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.83921, R2pers = 0.87665, iteration = 0
DATAS= 7, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 9, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.84279, R2pers = 0.88428, iteration = 0
DATAS= 8, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 9, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.82380, R2pers = 0.84388, iteration = 0
====================================================================================================
DATAS= 0, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 1, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.71569, R2pers = 0.76403, iteration = 0
DATAS= 1, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 1, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.51526, R2pers = 0.76122, iteration = 0
DATAS= 2, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 1, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.50445, R2pers = 0.78178, iteration = 0
DATAS= 3, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 1, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.49697, R2pers = 0.81468, iteration = 0
DATAS= 4, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 1, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.44821, R2pers = 0.83024, iteration = 0
DATAS= 5, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 1, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.39033, R2pers = 0.85852, iteration = 0
DATAS= 6, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 1, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.32612, R2pers = 0.87665, iteration = 0
DATAS= 7, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 1, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.29666, R2pers = 0.88428, iteration = 0
DATAS= 8, LAG= 6, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 1, DROP= 0.90, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.25530, R2pers = 0.84388, iteration = 0
====================================================================================================
DATAS= 0, LAG= 6, AHEAD= 3, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.61529, R2pers = 0.54735, iteration = 0
DATAS= 1, LAG= 6, AHEAD= 3, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.55138, R2pers = 0.45265, iteration = 0
